iter	Passed	Remaining
8763	10831	13887
8764	10833	13885
8765	10834	13884
8766	10835	13883
8767	10836	13881
8768	10837	13880
8769	10838	13879
8770	10840	13877
8771	10841	13876
8772	10842	13875
8773	10843	13873
8774	10844	13872
8775	10845	13871
8776	10847	13869
8777	10848	13868
8778	10849	13867
8779	10850	13866
8780	10851	13864
8781	10853	13863
8782	10854	13862
8783	10855	13860
8784	10856	13859
8785	10857	13858
8786	10858	13856
8787	10860	13855
8788	10861	13854
8789	10862	13852
8790	10863	13851
8791	10864	13850
8792	10866	13849
8793	10867	13847
8794	10868	13846
8795	10869	13845
8796	10870	13843
8797	10871	13842
8798	10873	13841
8799	10874	13839
8800	10875	13838
8801	10876	13837
8802	10878	13836
8803	10879	13835
8804	10880	13833
8805	10881	13832
8806	10882	13831
8807	10884	13830
8808	10885	13828
8809	10886	13828
8810	10888	13826
8811	10889	13825
8812	10890	13824
8813	10891	13822
8814	10892	13821
8815	10894	13820
8816	10895	13819
8817	10896	13817
8818	10898	13816
8819	10899	13815
8820	10900	13814
8821	10901	13813
8822	10902	13811
8823	10903	13810
8824	10905	13809
8825	10906	13807
8826	10907	13806
8827	10908	13804
8828	10909	13803
8829	10910	13802
8830	10912	13801
8831	10913	13800
8832	10914	13798
8833	10916	13797
8834	10917	13796
8835	10918	13795
8836	10919	13793
8837	10920	13792
8838	10921	13790
8839	10922	13789
8840	10924	13788
8841	10925	13787
8842	10926	13785
8843	10927	13784
8844	10928	13783
8845	10930	13781
8846	10931	13780
8847	10932	13779
8848	10933	13777
8849	10934	13776
8850	10935	13775
8851	10937	13773
8852	10938	13772
8853	10939	13771
8854	10940	13770
8855	10941	13768
8856	10942	13767
8857	10944	13766
8858	10945	13764
8859	10946	13763
8860	10947	13762
8861	10948	13760
8862	10949	13759
8863	10951	13758
8864	10952	13756
8865	10953	13755
8866	10954	13754
8867	10955	13752
8868	10956	13751
8869	10958	13750
8870	10959	13748
8871	10960	13747
8872	10961	13746
8873	10962	13745
8874	10964	13743
8875	10965	13742
8876	10966	13741
8877	10967	13739
8878	10968	13738
8879	10969	13737
8880	10971	13735
8881	10972	13734
8882	10973	13733
8883	10974	13731
8884	10975	13730
8885	10976	13729
8886	10978	13728
8887	10979	13726
8888	10980	13725
8889	10981	13723
8890	10982	13722
8891	10984	13721
8892	10985	13720
8893	10986	13718
8894	10987	13717
8895	10988	13716
8896	10989	13714
8897	10991	13713
8898	10992	13712
8899	10993	13710
8900	10994	13709
8901	10996	13709
8902	10997	13707
8903	10998	13706
8904	11000	13705
8905	11001	13704
8906	11002	13703
8907	11003	13701
8908	11005	13700
8909	11006	13699
8910	11008	13698
8911	11009	13697
8912	11010	13696
8913	11011	13694
8914	11012	13693
8915	11014	13692
8916	11015	13690
8917	11016	13689
8918	11017	13688
8919	11018	13686
8920	11019	13685
8921	11021	13684
8922	11022	13683
8923	11023	13682
8924	11025	13680
8925	11026	13679
8926	11027	13678
8927	11028	13676
8928	11029	13675
8929	11030	13674
8930	11032	13673
8931	11033	13671
8932	11034	13670
8933	11035	13668
8934	11036	13667
8935	11037	13666
8936	11039	13665
8937	11040	13663
8938	11041	13662
8939	11042	13661
8940	11043	13660
8941	11045	13658
8942	11046	13657
8943	11047	13656
8944	11048	13654
8945	11049	13653
8946	11050	13652
8947	11052	13651
8948	11053	13649
8949	11054	13648
8950	11055	13647
8951	11057	13646
8952	11058	13644
8953	11059	13643
8954	11060	13642
8955	11061	13640
8956	11063	13639
8957	11064	13638
8958	11065	13636
8959	11066	13635
8960	11067	13634
8961	11069	13633
8962	11070	13631
8963	11071	13630
8964	11072	13629
8965	11073	13628
8966	11075	13626
8967	11076	13625
8968	11077	13624
8969	11078	13622
8970	11079	13621
8971	11080	13620
8972	11082	13618
8973	11083	13617
8974	11084	13616
8975	11085	13615
8976	11087	13613
8977	11088	13612
8978	11089	13611
8979	11090	13610
8980	11091	13608
8981	11092	13607
8982	11094	13606
8983	11095	13604
8984	11096	13603
8985	11097	13602
8986	11099	13601
8987	11100	13599
8988	11101	13598
8989	11102	13597
8990	11103	13595
8991	11104	13594
8992	11106	13593
8993	11107	13591
8994	11108	13590
8995	11109	13589
8996	11110	13587
8997	11111	13586
8998	11112	13585
8999	11114	13584
9000	11115	13582
9001	11116	13581
9002	11117	13580
9003	11119	13579
9004	11120	13577
9005	11121	13576
9006	11122	13575
9007	11123	13574
9008	11125	13572
9009	11126	13571
9010	11127	13570
9011	11129	13569
9012	11130	13567
9013	11131	13566
9014	11132	13565
9015	11133	13564
9016	11135	13562
9017	11136	13561
9018	11137	13560
9019	11138	13559
9020	11139	13557
9021	11140	13556
9022	11142	13554
9023	11143	13553
9024	11144	13552
9025	11146	13551
9026	11147	13550
9027	11148	13549
9028	11150	13548
9029	11151	13546
9030	11152	13545
9031	11153	13544
9032	11154	13542
9033	11155	13541
9034	11157	13540
9035	11158	13539
9036	11159	13537
9037	11160	13536
9038	11162	13535
9039	11163	13534
9040	11164	13532
9041	11165	13531
9042	11166	13530
9043	11167	13529
9044	11169	13527
9045	11170	13526
9046	11171	13525
9047	11172	13523
9048	11173	13522
9049	11174	13521
9050	11176	13520
9051	11177	13518
9052	11178	13517
9053	11179	13516
9054	11181	13514
9055	11182	13513
9056	11183	13512
9057	11184	13510
9058	11185	13509
9059	11186	13508
9060	11188	13506
9061	11189	13505
9062	11190	13504
9063	11191	13503
9064	11192	13501
9065	11194	13500
9066	11195	13499
9067	11196	13497
9068	11197	13496
9069	11198	13495
9070	11200	13494
9071	11201	13492
9072	11202	13491
9073	11203	13490
9074	11204	13488
9075	11205	13487
9076	11206	13486
9077	11208	13484
9078	11209	13483
9079	11210	13482
9080	11211	13481
9081	11212	13479
9082	11214	13478
9083	11215	13477
9084	11216	13475
9085	11217	13474
9086	11218	13473
9087	11219	13471
9088	11221	13470
9089	11222	13469
9090	11223	13467
9091	11224	13466
9092	11225	13465
9093	11226	13463
9094	11228	13462
9095	11229	13461
9096	11230	13460
9097	11231	13458
9098	11232	13457
9099	11233	13456
9100	11235	13454
9101	11236	13453
9102	11237	13452
9103	11238	13451
9104	11240	13450
9105	11241	13448
9106	11242	13447
9107	11243	13446
9108	11245	13445
9109	11246	13444
9110	11247	13442
9111	11249	13441
9112	11250	13440
9113	11251	13439
9114	11253	13438
9115	11254	13437
9116	11256	13436
9117	11257	13435
9118	11258	13434
9119	11259	13432
9120	11260	13431
9121	11262	13430
9122	11263	13428
9123	11264	13427
9124	11265	13426
9125	11266	13424
9126	11268	13423
9127	11269	13422
9128	11270	13421
9129	11272	13420
9130	11273	13418
9131	11274	13417
9132	11275	13416
9133	11276	13415
9134	11277	13413
9135	11279	13412
9136	11280	13411
9137	11281	13409
9138	11282	13408
9139	11283	13407
9140	11285	13406
9141	11286	13404
9142	11287	13403
9143	11288	13402
9144	11289	13401
9145	11291	13399
9146	11292	13398
9147	11293	13397
9148	11294	13395
9149	11295	13394
9150	11297	13393
9151	11298	13392
9152	11299	13390
9153	11300	13389
9154	11301	13388
9155	11303	13386
9156	11304	13385
9157	11305	13384
9158	11306	13383
9159	11307	13381
9160	11308	13380
9161	11310	13379
9162	11311	13377
9163	11312	13376
9164	11313	13375
9165	11314	13373
9166	11316	13372
9167	11317	13371
9168	11318	13370
9169	11319	13368
9170	11320	13367
9171	11321	13366
9172	11323	13364
9173	11324	13363
9174	11325	13362
9175	11326	13361
9176	11328	13360
9177	11329	13358
9178	11330	13357
9179	11332	13357
9180	11333	13356
9181	11335	13354
9182	11336	13353
9183	11337	13352
9184	11338	13350
9185	11339	13349
9186	11341	13348
9187	11342	13347
9188	11343	13345
9189	11344	13344
9190	11345	13343
9191	11346	13341
9192	11348	13340
9193	11349	13339
9194	11350	13337
9195	11351	13336
9196	11352	13335
9197	11353	13333
9198	11355	13332
9199	11356	13331
9200	11357	13330
9201	11359	13329
9202	11360	13327
9203	11361	13326
9204	11362	13325
9205	11364	13324
9206	11365	13323
9207	11366	13321
9208	11367	13320
9209	11369	13319
9210	11370	13318
9211	11373	13319
9212	11375	13318
9213	11376	13317
9214	11378	13317
9215	11380	13316
9216	11381	13314
9217	11382	13313
9218	11383	13312
9219	11384	13311
9220	11385	13309
9221	11387	13308
9222	11388	13307
9223	11389	13305
9224	11390	13304
9225	11391	13303
9226	11393	13301
9227	11394	13300
9228	11395	13299
9229	11396	13298
9230	11398	13297
9231	11399	13295
9232	11400	13294
9233	11401	13293
9234	11402	13292
9235	11404	13290
9236	11405	13289
9237	11406	13288
9238	11407	13286
9239	11408	13285
9240	11410	13284
9241	11411	13283
9242	11412	13281
9243	11413	13280
9244	11414	13279
9245	11416	13277
9246	11417	13276
9247	11418	13275
9248	11419	13274
9249	11420	13272
9250	11421	13271
9251	11423	13270
9252	11424	13269
9253	11425	13267
9254	11426	13266
9255	11427	13265
9256	11429	13263
9257	11430	13262
9258	11431	13261
9259	11432	13260
9260	11434	13258
9261	11435	13257
9262	11436	13256
9263	11437	13254
9264	11438	13253
9265	11439	13252
9266	11441	13251
9267	11442	13250
9268	11443	13249
9269	11445	13247
9270	11446	13246
9271	11447	13245
9272	11448	13243
9273	11449	13242
9274	11450	13241
9275	11452	13239
9276	11453	13238
9277	11454	13237
9278	11455	13236
9279	11457	13235
9280	11458	13233
9281	11459	13232
9282	11460	13231
9283	11461	13229
9284	11463	13228
9285	11464	13227
9286	11465	13225
9287	11466	13224
9288	11467	13223
9289	11468	13222
9290	11470	13220
9291	11471	13219
9292	11472	13218
9293	11473	13216
9294	11474	13215
9295	11475	13214
9296	11477	13213
9297	11478	13211
9298	11479	13210
9299	11480	13209
9300	11482	13207
9301	11483	13206
9302	11484	13205
9303	11486	13204
9304	11487	13203
9305	11488	13202
9306	11489	13200
9307	11490	13199
9308	11492	13198
9309	11493	13197
9310	11495	13196
9311	11496	13195
9312	11497	13193
9313	11498	13192
9314	11499	13191
9315	11501	13189
9316	11502	13188
9317	11503	13187
9318	11504	13186
9319	11506	13185
9320	11507	13183
9321	11508	13182
9322	11509	13181
9323	11510	13179
9324	11511	13178
9325	11513	13177
9326	11514	13175
9327	11515	13174
9328	11516	13173
9329	11517	13172
9330	11519	13171
9331	11520	13169
9332	11521	13168
9333	11522	13167
9334	11524	13166
9335	11525	13164
9336	11526	13163
9337	11527	13162
9338	11529	13161
9339	11530	13159
9340	11531	13158
9341	11532	13157
9342	11533	13155
9343	11535	13154
9344	11536	13153
9345	11537	13152
9346	11538	13150
9347	11539	13149
9348	11540	13148
9349	11542	13146
9350	11543	13145
9351	11544	13144
9352	11545	13142
9353	11546	13141
9354	11547	13140
9355	11549	13139
9356	11550	13138
9357	11551	13136
9358	11553	13135
9359	11554	13134
9360	11555	13132
9361	11556	13131
9362	11557	13130
9363	11558	13129
9364	11560	13127
9365	11561	13126
9366	11562	13125
9367	11563	13123
9368	11565	13122
9369	11566	13121
9370	11567	13120
9371	11569	13119
9372	11570	13118
9373	11571	13117
9374	11572	13115
9375	11574	13114
9376	11575	13113
9377	11576	13111
9378	11577	13110
9379	11578	13109
9380	11580	13108
9381	11581	13107
9382	11582	13106
9383	11584	13104
9384	11585	13103
9385	11586	13102
9386	11587	13100
9387	11588	13099
9388	11589	13098
9389	11591	13097
9390	11592	13095
9391	11593	13094
9392	11594	13093
9393	11595	13091
9394	11597	13090
9395	11598	13089
9396	11599	13088
9397	11600	13087
9398	11602	13085
9399	11603	13084
9400	11604	13083
9401	11606	13082
9402	11607	13081
9403	11608	13079
9404	11609	13078
9405	11610	13077
9406	11612	13076
9407	11613	13075
9408	11614	13073
9409	11616	13072
9410	11617	13071
9411	11618	13070
9412	11619	13069
9413	11621	13067
9414	11622	13066
9415	11623	13065
9416	11624	13064
9417	11625	13062
9418	11627	13061
9419	11628	13060
9420	11630	13059
9421	11631	13058
9422	11632	13057
9423	11633	13055
9424	11634	13054
9425	11635	13053
9426	11637	13051
9427	11638	13050
9428	11639	13049
9429	11640	13048
9430	11642	13047
9431	11643	13046
9432	11645	13044
9433	11646	13043
9434	11647	13042
9435	11648	13041
9436	11649	13039
9437	11650	13038
9438	11652	13037
9439	11653	13035
9440	11654	13034
9441	11655	13033
9442	11657	13032
9443	11658	13030
9444	11659	13029
9445	11660	13028
9446	11661	13027
9447	11662	13025
9448	11664	13024
9449	11665	13023
9450	11666	13021
9451	11667	13020
9452	11668	13019
9453	11670	13018
9454	11671	13016
9455	11672	13015
9456	11673	13014
9457	11674	13012
9458	11675	13011
9459	11677	13010
9460	11678	13009
9461	11679	13007
9462	11680	13006
9463	11681	13005
9464	11683	13003
9465	11684	13002
9466	11685	13001
9467	11686	12999
9468	11687	12998
9469	11688	12997
9470	11690	12996
9471	11691	12994
9472	11692	12993
9473	11693	12992
9474	11694	12990
9475	11696	12989
9476	11697	12988
9477	11698	12987
9478	11699	12985
9479	11700	12984
9480	11702	12983
9481	11703	12982
9482	11705	12981
9483	11706	12980
9484	11707	12978
9485	11708	12977
9486	11710	12976
9487	11711	12975
9488	11712	12973
9489	11713	12972
9490	11714	12971
9491	11716	12970
9492	11717	12968
9493	11718	12967
9494	11719	12966
9495	11720	12965
9496	11722	12963
9497	11723	12962
9498	11724	12961
9499	11725	12959
9500	11726	12958
9501	11728	12957
9502	11729	12956
9503	11730	12955
9504	11731	12953
9505	11733	12952
9506	11734	12951
9507	11735	12950
9508	11736	12948
9509	11738	12948
9510	11739	12946
9511	11740	12945
9512	11742	12944
9513	11743	12942
9514	11744	12941
9515	11745	12940
9516	11746	12939
9517	11747	12937
9518	11749	12936
9519	11750	12935
9520	11752	12934
9521	11753	12933
9522	11754	12932
9523	11755	12930
9524	11756	12929
9525	11757	12928
9526	11759	12926
9527	11760	12925
9528	11761	12924
9529	11762	12922
9530	11763	12921
9531	11765	12920
9532	11766	12919
9533	11767	12917
9534	11768	12916
9535	11769	12915
9536	11771	12913
9537	11772	12912
9538	11773	12911
9539	11774	12910
9540	11775	12908
9541	11776	12907
9542	11778	12906
9543	11779	12904
9544	11780	12903
9545	11781	12902
9546	11782	12901
9547	11784	12900
9548	11785	12898
9549	11786	12897
9550	11787	12896
9551	11788	12894
9552	11790	12893
9553	11791	12892
9554	11792	12890
9555	11793	12889
9556	11794	12888
9557	11795	12886
9558	11797	12885
9559	11798	12884
9560	11799	12883
9561	11800	12881
9562	11801	12880
9563	11803	12879
9564	11804	12878
9565	11805	12876
9566	11806	12875
9567	11807	12874
9568	11809	12872
9569	11810	12871
9570	11811	12870
9571	11812	12868
9572	11813	12867
9573	11814	12866
9574	11816	12864
9575	11817	12863
9576	11818	12862
9577	11819	12861
9578	11820	12859
9579	11821	12858
9580	11823	12857
9581	11824	12855
9582	11825	12854
9583	11826	12853
9584	11827	12852
9585	11828	12850
9586	11830	12849
9587	11831	12848
9588	11832	12846
9589	11833	12845
9590	11834	12844
9591	11836	12842
9592	11837	12841
9593	11838	12840
9594	11839	12839
9595	11840	12837
9596	11841	12836
9597	11843	12835
9598	11844	12833
9599	11845	12832
9600	11846	12831
9601	11848	12830
9602	11849	12829
9603	11850	12828
9604	11852	12826
9605	11853	12825
9606	11854	12824
9607	11855	12823
9608	11857	12822
9609	11858	12820
9610	11859	12819
9611	11861	12818
9612	11862	12817
9613	11863	12816
9614	11864	12814
9615	11865	12813
9616	11867	12812
9617	11868	12811
9618	11869	12809
9619	11870	12808
9620	11871	12807
9621	11873	12805
9622	11874	12804
9623	11875	12803
9624	11877	12802
9625	11878	12801
9626	11879	12799
9627	11880	12798
9628	11881	12797
9629	11882	12796
9630	11884	12794
9631	11885	12793
9632	11886	12792
9633	11887	12790
9634	11888	12789
9635	11890	12788
9636	11891	12787
9637	11892	12785
9638	11893	12784
9639	11894	12783
9640	11896	12781
9641	11897	12780
9642	11898	12779
9643	11899	12778
9644	11900	12776
9645	11902	12775
9646	11903	12774
9647	11904	12773
9648	11905	12771
9649	11906	12770
9650	11908	12769
9651	11909	12767
9652	11910	12766
9653	11911	12765
9654	11912	12764
9655	11913	12762
9656	11914	12761
9657	11916	12760
9658	11917	12758
9659	11918	12757
9660	11919	12756
9661	11920	12754
9662	11922	12753
9663	11923	12752
9664	11924	12751
9665	11925	12749
9666	11926	12748
9667	11927	12747
9668	11929	12745
9669	11930	12744
9670	11931	12743
9671	11932	12742
9672	11933	12740
9673	11934	12739
9674	11936	12738
9675	11937	12736
9676	11938	12735
9677	11939	12734
9678	11940	12732
9679	11942	12731
9680	11943	12730
9681	11944	12728
9682	11945	12727
9683	11946	12726
9684	11947	12725
9685	11949	12723
9686	11950	12722
9687	11951	12721
9688	11952	12720
9689	11953	12718
9690	11955	12717
9691	11956	12716
9692	11957	12715
9693	11958	12713
9694	11959	12712
9695	11961	12711
9696	11962	12709
9697	11963	12708
9698	11964	12707
9699	11965	12706
9700	11967	12704
9701	11968	12703
9702	11969	12702
9703	11970	12701
9704	11972	12699
9705	11973	12699
9706	11975	12697
9707	11976	12696
9708	11977	12695
9709	11978	12694
9710	11980	12693
9711	11981	12692
9712	11982	12690
9713	11984	12689
9714	11985	12688
9715	11986	12687
9716	11988	12686
9717	11989	12685
9718	11990	12683
9719	11991	12682
9720	11992	12681
9721	11993	12679
9722	11995	12678
9723	11996	12677
9724	11997	12676
9725	11999	12675
9726	12000	12674
9727	12001	12672
9728	12002	12671
9729	12004	12670
9730	12005	12669
9731	12006	12667
9732	12007	12666
9733	12008	12665
9734	12010	12663
9735	12011	12662
9736	12012	12661
9737	12013	12660
9738	12015	12659
9739	12016	12657
9740	12017	12656
9741	12018	12655
9742	12019	12653
9743	12020	12652
9744	12022	12651
9745	12023	12649
9746	12024	12648
9747	12025	12647
9748	12026	12646
9749	12027	12644
9750	12029	12643
9751	12030	12642
9752	12031	12640
9753	12032	12639
9754	12033	12638
9755	12035	12637
9756	12036	12635
9757	12037	12634
9758	12038	12633
9759	12039	12631
9760	12040	12630
9761	12042	12629
9762	12043	12627
9763	12044	12626
9764	12045	12625
9765	12046	12624
9766	12048	12622
9767	12049	12621
9768	12050	12620
9769	12051	12619
9770	12052	12617
9771	12054	12616
9772	12055	12615
9773	12056	12614
9774	12057	12612
9775	12058	12611
9776	12060	12610
9777	12061	12609
9778	12062	12607
9779	12064	12607
9780	12065	12606
9781	12066	12604
9782	12068	12603
9783	12069	12602
9784	12070	12600
9785	12071	12599
9786	12072	12598
9787	12074	12597
9788	12075	12595
9789	12076	12594
9790	12078	12593
9791	12079	12592
9792	12080	12591
9793	12081	12589
9794	12082	12588
9795	12084	12587
9796	12085	12586
9797	12086	12584
9798	12087	12583
9799	12088	12582
9800	12090	12580
9801	12091	12579
9802	12092	12578
9803	12094	12577
9804	12095	12576
9805	12096	12574
9806	12097	12573
9807	12098	12572
9808	12099	12571
9809	12101	12569
9810	12102	12568
9811	12103	12567
9812	12104	12566
9813	12105	12564
9814	12107	12563
9815	12108	12562
9816	12109	12561
9817	12110	12559
9818	12111	12558
9819	12113	12557
9820	12114	12555
9821	12115	12554
9822	12116	12553
9823	12118	12552
9824	12119	12551
9825	12120	12549
9826	12121	12548
9827	12123	12547
9828	12124	12546
9829	12125	12545
9830	12127	12544
9831	12128	12542
9832	12129	12541
9833	12130	12540
9834	12131	12538
9835	12133	12537
9836	12134	12536
9837	12135	12535
9838	12136	12533
9839	12137	12532
9840	12138	12531
9841	12140	12530
9842	12141	12529
9843	12142	12527
9844	12144	12526
9845	12145	12525
9846	12146	12523
9847	12147	12522
9848	12148	12521
9849	12149	12520
9850	12151	12518
9851	12152	12517
9852	12153	12516
9853	12154	12514
9854	12155	12513
9855	12157	12512
9856	12158	12511
9857	12159	12509
9858	12160	12508
9859	12161	12507
9860	12163	12505
9861	12164	12504
9862	12165	12503
9863	12166	12502
9864	12167	12500
9865	12168	12499
9866	12170	12498
9867	12171	12496
9868	12172	12495
9869	12173	12494
9870	12174	12493
9871	12176	12491
9872	12177	12490
9873	12178	12489
9874	12179	12487
9875	12180	12486
9876	12181	12485
9877	12183	12483
9878	12184	12482
9879	12185	12481
9880	12186	12480
9881	12187	12478
9882	12188	12477
9883	12190	12476
9884	12191	12474
9885	12192	12473
9886	12193	12472
9887	12194	12471
9888	12196	12469
9889	12197	12468
9890	12198	12467
9891	12199	12465
9892	12200	12464
9893	12201	12463
9894	12203	12462
9895	12204	12460
9896	12205	12459
9897	12206	12458
9898	12207	12457
9899	12209	12455
9900	12210	12454
9901	12211	12453
9902	12213	12452
9903	12214	12451
9904	12215	12449
9905	12216	12448
9906	12217	12447
9907	12219	12446
9908	12220	12444
9909	12221	12443
9910	12223	12442
9911	12224	12441
9912	12225	12440
9913	12226	12438
9914	12227	12437
9915	12228	12436
9916	12230	12434
9917	12231	12433
9918	12232	12432
9919	12233	12431
9920	12235	12429
9921	12236	12428
9922	12237	12427
9923	12238	12425
9924	12239	12424
9925	12240	12423
9926	12242	12422
9927	12243	12420
9928	12244	12419
9929	12245	12418
9930	12246	12417
9931	12247	12415
9932	12249	12414
9933	12250	12413
9934	12251	12411
9935	12252	12410
9936	12253	12409
9937	12255	12408
9938	12256	12406
9939	12257	12405
9940	12258	12404
9941	12259	12403
9942	12261	12401
9943	12262	12400
9944	12263	12399
9945	12264	12398
9946	12266	12396
9947	12267	12395
9948	12268	12394
9949	12269	12392
9950	12270	12391
9951	12271	12390
9952	12273	12388
9953	12274	12387
9954	12275	12386
9955	12276	12384
9956	12277	12383
9957	12278	12382
9958	12279	12381
9959	12281	12379
9960	12282	12378
9961	12283	12377
9962	12284	12375
9963	12285	12374
9964	12286	12373
9965	12288	12371
9966	12289	12370
9967	12290	12369
9968	12291	12367
9969	12292	12366
9970	12293	12365
9971	12295	12364
9972	12296	12362
9973	12297	12361
9974	12298	12360
9975	12299	12358
9976	12300	12357
9977	12302	12356
9978	12303	12355
9979	12304	12353
9980	12305	12352
9981	12306	12351
9982	12307	12349
9983	12309	12348
9984	12310	12347
9985	12311	12346
9986	12312	12344
9987	12313	12343
9988	12315	12342
9989	12316	12340
9990	12317	12339
9991	12318	12338
9992	12319	12336
9993	12320	12335
9994	12322	12334
9995	12323	12333
9996	12324	12331
9997	12325	12330
9998	12326	12329
9999	12327	12327
10000	12329	12326
10001	12330	12325
10002	12332	12325
10003	12333	12323
10004	12334	12322
10005	12336	12321
10006	12337	12320
10007	12338	12318
10008	12339	12317
10009	12341	12316
10010	12342	12315
10011	12343	12314
10012	12345	12313
10013	12346	12311
10014	12347	12310
10015	12348	12309
10016	12349	12308
10017	12351	12306
10018	12352	12305
10019	12353	12304
10020	12354	12302
10021	12355	12301
10022	12357	12300
10023	12358	12299
10024	12359	12297
10025	12360	12296
10026	12361	12295
10027	12363	12294
10028	12364	12292
10029	12365	12291
10030	12366	12290
10031	12367	12289
10032	12369	12287
10033	12370	12286
10034	12371	12285
10035	12372	12283
10036	12373	12282
10037	12375	12281
10038	12376	12280
10039	12377	12278
10040	12378	12277
10041	12379	12276
10042	12381	12274
10043	12382	12273
10044	12383	12272
10045	12384	12271
10046	12385	12269
10047	12386	12268
10048	12388	12267
10049	12389	12266
10050	12390	12264
10051	12391	12263
10052	12392	12262
10053	12394	12260
10054	12395	12259
10055	12396	12258
10056	12397	12257
10057	12398	12255
10058	12399	12254
10059	12401	12253
10060	12402	12251
10061	12403	12250
10062	12404	12249
10063	12405	12247
10064	12406	12246
10065	12408	12245
10066	12409	12243
10067	12410	12242
10068	12411	12241
10069	12412	12240
10070	12413	12238
10071	12415	12237
10072	12416	12236
10073	12417	12235
10074	12418	12233
10075	12419	12232
10076	12420	12231
10077	12422	12229
10078	12423	12228
10079	12424	12227
10080	12425	12225
10081	12426	12224
10082	12428	12223
10083	12429	12222
10084	12430	12220
10085	12431	12219
10086	12432	12218
10087	12433	12216
10088	12435	12215
10089	12436	12214
10090	12437	12213
10091	12438	12211
10092	12439	12210
10093	12440	12209
10094	12442	12207
10095	12443	12206
10096	12444	12205
10097	12445	12204
10098	12446	12202
10099	12448	12201
10100	12449	12200
10101	12450	12199
10102	12452	12198
10103	12453	12197
10104	12455	12196
10105	12456	12194
10106	12457	12193
10107	12458	12192
10108	12460	12191
10109	12461	12190
10110	12462	12189
10111	12463	12187
10112	12464	12186
10113	12466	12185
10114	12467	12184
10115	12469	12183
10116	12470	12182
10117	12471	12180
10118	12472	12179
10119	12474	12178
10120	12475	12177
10121	12476	12175
10122	12477	12174
10123	12478	12173
10124	12480	12171
10125	12481	12170
10126	12482	12169
10127	12484	12168
10128	12485	12167
10129	12486	12165
10130	12487	12164
10131	12488	12163
10132	12489	12162
10133	12491	12160
10134	12492	12159
10135	12493	12158
10136	12494	12156
10137	12495	12155
10138	12497	12154
10139	12498	12153
10140	12499	12152
10141	12500	12150
10142	12502	12149
10143	12503	12148
10144	12504	12146
10145	12505	12145
10146	12506	12144
10147	12508	12143
10148	12509	12142
10149	12511	12141
10150	12512	12140
10151	12513	12139
10152	12514	12137
10153	12516	12136
10154	12517	12135
10155	12518	12133
10156	12519	12132
10157	12520	12131
10158	12522	12130
10159	12523	12128
10160	12524	12127
10161	12525	12126
10162	12526	12124
10163	12527	12123
10164	12529	12122
10165	12530	12121
10166	12531	12119
10167	12532	12118
10168	12533	12117
10169	12535	12115
10170	12536	12114
10171	12537	12113
10172	12538	12112
10173	12540	12111
10174	12541	12109
10175	12542	12108
10176	12543	12107
10177	12545	12106
10178	12546	12105
10179	12547	12103
10180	12548	12102
10181	12549	12101
10182	12551	12100
10183	12552	12098
10184	12553	12097
10185	12554	12096
10186	12555	12094
10187	12556	12093
10188	12558	12092
10189	12559	12090
10190	12560	12089
10191	12561	12088
10192	12563	12087
10193	12564	12086
10194	12565	12084
10195	12566	12083
10196	12567	12082
10197	12569	12080
10198	12570	12079
10199	12571	12078
10200	12572	12077
10201	12574	12076
10202	12575	12074
10203	12576	12073
10204	12577	12072
10205	12578	12071
10206	12580	12069
10207	12581	12068
10208	12582	12067
10209	12583	12066
10210	12585	12065
10211	12586	12063
10212	12587	12062
10213	12588	12061
10214	12590	12060
10215	12591	12059
10216	12593	12058
10217	12594	12056
10218	12595	12055
10219	12596	12054
10220	12597	12053
10221	12599	12051
10222	12600	12050
10223	12601	12049
10224	12602	12047
10225	12603	12046
10226	12604	12045
10227	12606	12044
10228	12607	12043
10229	12608	12041
10230	12609	12040
10231	12611	12039
10232	12612	12037
10233	12613	12036
10234	12614	12035
10235	12615	12034
10236	12617	12032
10237	12618	12031
10238	12619	12030
10239	12620	12029
10240	12621	12027
10241	12623	12026
10242	12624	12025
10243	12625	12024
10244	12627	12023
10245	12628	12022
10246	12629	12020
10247	12631	12019
10248	12632	12018
10249	12633	12017
10250	12635	12016
10251	12636	12015
10252	12637	12014
10253	12638	12012
10254	12640	12011
10255	12641	12010
10256	12642	12008
10257	12643	12007
10258	12644	12006
10259	12645	12005
10260	12647	12003
10261	12648	12002
10262	12649	12001
10263	12650	11999
10264	12651	11998
10265	12653	11997
10266	12654	11996
10267	12655	11994
10268	12656	11993
10269	12657	11992
10270	12658	11990
10271	12660	11989
10272	12661	11988
10273	12662	11987
10274	12663	11985
10275	12664	11984
10276	12666	11983
10277	12667	11982
10278	12668	11980
10279	12669	11979
10280	12671	11978
10281	12672	11977
10282	12673	11975
10283	12674	11974
10284	12675	11973
10285	12676	11972
10286	12678	11970
10287	12679	11969
10288	12680	11968
10289	12681	11966
10290	12682	11965
10291	12684	11964
10292	12685	11963
10293	12686	11961
10294	12687	11960
10295	12688	11959
10296	12689	11957
10297	12691	11956
10298	12692	11955
10299	12693	11953
10300	12694	11952
10301	12696	11951
10302	12697	11950
10303	12698	11949
10304	12700	11948
10305	12701	11947
10306	12702	11946
10307	12704	11944
10308	12705	11944
10309	12707	11942
10310	12708	11941
10311	12709	11940
10312	12710	11939
10313	12711	11937
10314	12712	11936
10315	12714	11935
10316	12715	11934
