iter	RMSE	MAE
8958	13.71127919	10.60524968
8959	13.70970292	10.60359285
8960	13.7079223	10.60211205
8961	13.70699615	10.60113119
8962	13.70524098	10.6000884
8963	13.70312771	10.59891003
8964	13.7021753	10.59828404
8965	13.7007884	10.59694504
8966	13.6997086	10.59611136
8967	13.69786459	10.59469803
8968	13.69568698	10.59347561
8969	13.69453251	10.59253001
8970	13.69222128	10.59072705
8971	13.6901424	10.58955865
8972	13.68931361	10.58889772
8973	13.68758691	10.58766531
8974	13.68686093	10.58722279
8975	13.68515719	10.58578919
8976	13.68357834	10.58477365
8977	13.68254636	10.58407354
8978	13.68082538	10.5827391
8979	13.67790582	10.5802987
8980	13.67644249	10.57910421
8981	13.67624524	10.57895251
8982	13.67510982	10.57801948
8983	13.67360749	10.57631656
8984	13.6720782	10.5751712
8985	13.67008834	10.5730312
8986	13.66825921	10.5716101
8987	13.66595621	10.57015902
8988	13.6649452	10.56934361
8989	13.66398218	10.56853981
8990	13.66186224	10.5669052
8991	13.65966327	10.56551812
8992	13.65825588	10.56457301
8993	13.65608639	10.56294155
8994	13.65490521	10.5620652
8995	13.65347166	10.56139161
8996	13.65130569	10.55965807
8997	13.6500062	10.55875437
8998	13.64901383	10.55821652
8999	13.64778309	10.55731436
9000	13.64473194	10.55519424
9001	13.64388463	10.55463867
9002	13.64222869	10.55308147
9003	13.64027468	10.55188661
9004	13.63831156	10.55056953
9005	13.6373788	10.54978919
9006	13.63569607	10.54823207
9007	13.63379977	10.54651392
9008	13.63258731	10.54547646
9009	13.63149169	10.54466921
9010	13.63033025	10.54372712
9011	13.62924404	10.54316302
9012	13.62877117	10.542644
9013	13.62676008	10.54065472
9014	13.62552635	10.53954039
9015	13.62424494	10.5383941
9016	13.62392387	10.53816046
9017	13.62239463	10.53683294
9018	13.62132458	10.53592029
9019	13.6199693	10.53469796
9020	13.6188114	10.53367851
9021	13.6180084	10.53320799
9022	13.616878	10.53255562
9023	13.61543526	10.53149927
9024	13.61365749	10.53020536
9025	13.61222777	10.5291187
9026	13.61140541	10.52863585
9027	13.61022954	10.52777243
9028	13.60778332	10.52569506
9029	13.6069149	10.52511415
9030	13.60566148	10.52398708
9031	13.60421649	10.52278583
9032	13.60296833	10.52192671
9033	13.60124049	10.52082416
9034	13.59871627	10.51849372
9035	13.59688812	10.51719602
9036	13.59440454	10.51541065
9037	13.59240117	10.51355931
9038	13.59038988	10.51257068
9039	13.58939085	10.51171804
9040	13.58806949	10.51063887
9041	13.58727658	10.5101671
9042	13.58495178	10.50875619
9043	13.58406348	10.50803836
9044	13.58241891	10.50705113
9045	13.58157503	10.50644123
9046	13.57989069	10.50488087
9047	13.57901037	10.50414598
9048	13.57775686	10.50304584
9049	13.57629313	10.50188924
9050	13.57485176	10.50046101
9051	13.57308701	10.49942505
9052	13.57140986	10.49789153
9053	13.57106324	10.49760561
9054	13.5696738	10.49663711
9055	13.56926057	10.49624842
9056	13.56723421	10.49500888
9057	13.56549354	10.49400547
9058	13.56372524	10.49265593
9059	13.56248097	10.491624
9060	13.56113744	10.49043967
9061	13.55947715	10.48916384
9062	13.5576238	10.48769714
9063	13.55614359	10.48630864
9064	13.55491228	10.48529292
9065	13.55350637	10.48429592
9066	13.55147838	10.48292842
9067	13.55011046	10.48196354
9068	13.54835194	10.48029585
9069	13.54685345	10.47928924
9070	13.54467371	10.4777823
9071	13.54292531	10.47668395
9072	13.5420942	10.47616248
9073	13.54019493	10.47470662
9074	13.53894465	10.47388362
9075	13.53786975	10.473032
9076	13.53631011	10.47176623
9077	13.53435335	10.47033821
9078	13.53218378	10.46882347
9079	13.53015077	10.46726733
9080	13.52872327	10.46610617
9081	13.52737575	10.46485929
9082	13.5260465	10.46385437
9083	13.52426553	10.46243842
9084	13.52314497	10.4615897
9085	13.52098648	10.45995333
9086	13.52010222	10.45934225
9087	13.51849883	10.4579093
9088	13.51715439	10.45668407
9089	13.51515053	10.45484182
9090	13.51412213	10.4539798
9091	13.51247957	10.45261703
9092	13.51026319	10.45079444
9093	13.50923961	10.45009102
9094	13.50845748	10.44938877
9095	13.50546193	10.44661164
9096	13.5039571	10.44560392
9097	13.50297966	10.44510491
9098	13.50027514	10.44308403
9099	13.49850013	10.44208168
9100	13.49695665	10.4410156
9101	13.49500631	10.43931315
9102	13.49379897	10.43821858
9103	13.49275557	10.43752814
9104	13.49094959	10.43593038
9105	13.48892586	10.43419246
9106	13.48828762	10.43366595
9107	13.48749174	10.43301179
9108	13.48454862	10.43137156
9109	13.4825262	10.43012142
9110	13.48072402	10.42849769
9111	13.47913799	10.42721952
9112	13.47711068	10.42551476
9113	13.47508455	10.42380296
9114	13.47351422	10.42269249
9115	13.4720634	10.4214492
9116	13.47099606	10.42088119
9117	13.46943607	10.4195619
9118	13.46744569	10.41809693
9119	13.4657538	10.41695063
9120	13.46263272	10.41486895
9121	13.4615637	10.41382756
9122	13.45941327	10.41224564
9123	13.45844774	10.4114892
9124	13.45585317	10.40941439
9125	13.45444275	10.40847903
9126	13.45238345	10.40686149
9127	13.45066316	10.40556849
9128	13.44892941	10.4043522
9129	13.44685329	10.40288984
9130	13.44547928	10.40182032
9131	13.4443283	10.40109945
9132	13.44317556	10.40005863
9133	13.4423475	10.39934426
9134	13.441551	10.3985201
9135	13.44063684	10.39769961
9136	13.43954539	10.39670027
9137	13.43664952	10.39480419
9138	13.43465942	10.39338441
9139	13.43350157	10.39258392
9140	13.43118447	10.39008819
9141	13.43019139	10.38904346
9142	13.42823901	10.38727977
9143	13.42756037	10.38677679
9144	13.42545933	10.38528254
9145	13.42381504	10.38408219
9146	13.42232783	10.38308917
9147	13.42057733	10.38174313
9148	13.41823793	10.38039807
9149	13.41745785	10.37987084
9150	13.41456615	10.37790613
9151	13.41306489	10.37682773
9152	13.41057288	10.37504532
9153	13.40921164	10.37410178
9154	13.40803056	10.37333695
9155	13.40700754	10.37251267
9156	13.40457729	10.3706752
9157	13.40253812	10.36960657
9158	13.40098175	10.36844824
9159	13.3996951	10.36763872
9160	13.39766097	10.36641278
9161	13.3965445	10.36549624
9162	13.39513466	10.36405035
9163	13.39360533	10.363427
9164	13.39286726	10.3629404
9165	13.39136264	10.36188956
9166	13.38885411	10.36029326
9167	13.38813081	10.35966013
9168	13.38714434	10.35889798
9169	13.38526231	10.35735208
9170	13.38429622	10.3565569
9171	13.38284348	10.35553088
9172	13.37985083	10.35283831
9173	13.37867935	10.35184617
9174	13.37734498	10.35094737
9175	13.37603038	10.34998409
9176	13.37454201	10.3486318
9177	13.37335122	10.3474862
9178	13.3714387	10.34621316
9179	13.36997472	10.34501495
9180	13.36756234	10.34284038
9181	13.36662744	10.34207007
9182	13.36453216	10.33984005
9183	13.363659	10.33899324
9184	13.36197503	10.33810697
9185	13.3604878	10.33677795
9186	13.35831998	10.33526328
9187	13.3562593	10.33356621
9188	13.35559216	10.33330076
9189	13.3548804	10.33294679
9190	13.35322474	10.33164821
9191	13.3521291	10.3307415
9192	13.35011263	10.32911629
9193	13.3485787	10.32815345
9194	13.34679746	10.32686387
9195	13.3457104	10.32596091
9196	13.34449983	10.32500803
9197	13.34226097	10.32365427
9198	13.34094746	10.32276085
9199	13.33892603	10.32133327
9200	13.33640925	10.31959683
9201	13.33445712	10.31797543
9202	13.33363103	10.31730077
9203	13.33201016	10.31631662
9204	13.33100751	10.31554511
9205	13.32910346	10.31458612
9206	13.32861206	10.31417038
9207	13.32585167	10.31217509
9208	13.3239768	10.31072378
9209	13.32283358	10.30980016
9210	13.32074556	10.30804289
9211	13.31999307	10.30755516
9212	13.31890777	10.30661358
9213	13.31779436	10.30560097
9214	13.31629223	10.3041843
9215	13.31579288	10.30381958
9216	13.31414758	10.30235456
9217	13.31252403	10.30123028
9218	13.3116012	10.30048409
9219	13.31032888	10.29975412
9220	13.30945743	10.29914826
9221	13.30771623	10.29778965
9222	13.30585623	10.29623765
9223	13.30346147	10.29390772
9224	13.30246699	10.29302894
9225	13.30067543	10.29159657
9226	13.29881222	10.29018597
9227	13.29749276	10.28898836
9228	13.29648498	10.28811611
9229	13.29483979	10.28716334
9230	13.29417788	10.28675643
9231	13.2928167	10.28578298
9232	13.29086571	10.28434922
9233	13.29004456	10.28362033
9234	13.28879289	10.28269111
9235	13.28723106	10.28158109
9236	13.28513967	10.28033294
9237	13.28379805	10.27907415
9238	13.28316653	10.27856013
9239	13.28109788	10.27697422
9240	13.27936423	10.27586677
9241	13.27768331	10.27433789
9242	13.27627104	10.27302964
9243	13.27514781	10.27192586
9244	13.27297127	10.27021082
9245	13.27044634	10.26874159
9246	13.26898385	10.26774517
9247	13.26702058	10.26599062
9248	13.26501457	10.26410899
9249	13.26248331	10.26211413
9250	13.26147877	10.26116259
9251	13.26104835	10.26082766
9252	13.25910233	10.25971055
9253	13.25734921	10.25818026
9254	13.25586286	10.25701397
9255	13.25435532	10.25573241
9256	13.25282874	10.2545749
9257	13.25154333	10.25406482
9258	13.24923009	10.25283817
9259	13.24748339	10.25148735
9260	13.2459005	10.25012773
9261	13.24398432	10.24876326
9262	13.24265468	10.24757532
9263	13.24170733	10.24695591
9264	13.23972791	10.24563547
9265	13.23871484	10.24471595
9266	13.23690895	10.24318411
9267	13.23587132	10.24204494
9268	13.23415516	10.2408074
9269	13.23255027	10.23929917
9270	13.23148396	10.23840948
9271	13.23025859	10.23774225
9272	13.22846687	10.2364176
9273	13.22700236	10.23515963
9274	13.22617733	10.23450097
9275	13.22496963	10.23369274
9276	13.22310789	10.23237315
9277	13.22153316	10.23090658
9278	13.22020655	10.22977726
9279	13.21945525	10.22934234
9280	13.21768795	10.22823058
9281	13.21540352	10.22598656
9282	13.21401707	10.22482652
9283	13.21232921	10.22337756
9284	13.21079118	10.22204286
9285	13.20904143	10.22092878
9286	13.20700607	10.21942499
9287	13.20484269	10.21848733
9288	13.20275494	10.21721588
9289	13.20060105	10.21594021
9290	13.19916855	10.21457478
9291	13.19858436	10.21408396
9292	13.19684748	10.21298199
9293	13.19584613	10.21219476
9294	13.19423875	10.21079478
9295	13.19305117	10.20976114
9296	13.19145998	10.20854697
9297	13.19031301	10.20759305
9298	13.18988397	10.2071203
9299	13.18780365	10.20561599
9300	13.18652925	10.20513956
9301	13.1852344	10.20398364
9302	13.18392028	10.20284343
9303	13.18262276	10.20181092
9304	13.18183776	10.2012706
9305	13.18095664	10.20064565
9306	13.17979318	10.19952133
9307	13.17832932	10.198566
9308	13.17653048	10.1969142
9309	13.1745145	10.19541304
9310	13.17335441	10.19445497
9311	13.17078406	10.19282811
9312	13.16991759	10.19232402
9313	13.16858183	10.19131909
9314	13.16762079	10.19068827
9315	13.16501065	10.18863152
9316	13.16364838	10.18739341
9317	13.16256383	10.1862442
9318	13.16108369	10.18516628
9319	13.15978514	10.18405703
9320	13.15880832	10.18304801
9321	13.15590832	10.18117497
9322	13.15440237	10.1796534
9323	13.15196577	10.17804325
9324	13.15075841	10.17709206
9325	13.14815769	10.1756783
9326	13.14629504	10.17437647
9327	13.14526408	10.17366418
9328	13.14381884	10.17289484
9329	13.14146594	10.17104348
9330	13.13932835	10.16884076
9331	13.13792929	10.16793296
9332	13.1366788	10.16681844
9333	13.13472927	10.16567315
9334	13.13330459	10.16447162
9335	13.131966	10.16339843
9336	13.12955086	10.16165967
9337	13.12849196	10.16084653
9338	13.12745106	10.15986403
9339	13.12538974	10.15838266
9340	13.12419078	10.15737657
9341	13.12325798	10.15663393
9342	13.12150032	10.1556139
9343	13.11987023	10.15446765
9344	13.11899841	10.15383341
9345	13.11656112	10.15142982
9346	13.11558681	10.15082798
9347	13.1136274	10.14938928
9348	13.11220587	10.14801097
9349	13.11157794	10.14751598
9350	13.11048919	10.14665031
9351	13.10917023	10.14581058
9352	13.1082184	10.14507427
9353	13.10739369	10.14439443
9354	13.10538666	10.14253621
9355	13.10399554	10.14162104
9356	13.10208814	10.14032503
9357	13.10076769	10.13942557
9358	13.09838528	10.13704735
9359	13.09636603	10.13560432
9360	13.09414918	10.13441638
9361	13.09287057	10.13325997
9362	13.09079091	10.13152247
9363	13.08890819	10.12982395
9364	13.08817832	10.12912462
9365	13.08651814	10.12772972
9366	13.08535416	10.12675991
9367	13.083274	10.12490671
9368	13.08246707	10.12421468
9369	13.08031109	10.12230848
9370	13.07918535	10.12144292
9371	13.07736272	10.12025238
9372	13.07578166	10.11905977
9373	13.07489117	10.11831713
9374	13.07355493	10.11729189
9375	13.07213766	10.11610618
9376	13.0704864	10.11491626
9377	13.06955213	10.11425172
9378	13.06836522	10.11350532
9379	13.06728887	10.1125424
9380	13.06545251	10.11162411
9381	13.06437696	10.11042164
9382	13.063635	10.10997375
9383	13.06096831	10.10772138
9384	13.06030423	10.10731547
9385	13.05910741	10.10639325
9386	13.05865624	10.10606268
9387	13.05750939	10.1050307
9388	13.05540237	10.10354763
9389	13.05406515	10.10274215
9390	13.05320817	10.10194875
9391	13.05086524	10.10005685
9392	13.04953803	10.09925454
9393	13.04789434	10.09829962
9394	13.04590314	10.09707943
9395	13.04386671	10.09630816
9396	13.04189784	10.09478361
9397	13.03956054	10.09312977
9398	13.03847444	10.09228313
9399	13.03741982	10.09140805
9400	13.0364934	10.09059573
9401	13.03583927	10.09003591
9402	13.03395585	10.08915326
9403	13.03276762	10.08831142
9404	13.0317178	10.08736685
9405	13.02940343	10.08625768
9406	13.02839308	10.08532964
9407	13.02685752	10.08417746
9408	13.02473268	10.08251504
9409	13.02346369	10.08200617
9410	13.02206457	10.08079348
9411	13.02040528	10.07935381
9412	13.01942258	10.07868871
9413	13.01780351	10.07742781
9414	13.01674947	10.07645302
9415	13.01492459	10.0748536
9416	13.01382502	10.07419074
9417	13.01268958	10.07333184
9418	13.01040114	10.07225632
9419	13.00801035	10.07105404
9420	13.00694719	10.07025033
9421	13.0039053	10.06811426
9422	13.00267636	10.06727487
9423	12.99987337	10.06546132
9424	12.99883028	10.06479888
9425	12.99644382	10.06326468
9426	12.99374716	10.0617721
9427	12.99185542	10.06015598
9428	12.98982238	10.05898945
9429	12.98770303	10.05773435
9430	12.98661811	10.05676688
9431	12.98432881	10.0552469
9432	12.98287463	10.05411192
9433	12.98159974	10.05292245
9434	12.98035026	10.05202229
9435	12.97848574	10.0501673
9436	12.97723767	10.04908862
9437	12.97624101	10.04815509
9438	12.97498052	10.04719202
9439	12.9731837	10.04580351
9440	12.97171161	10.04467163
9441	12.97080603	10.04373104
9442	12.96831903	10.04200349
9443	12.96649918	10.04076952
9444	12.96555958	10.03978288
9445	12.96440644	10.03874819
9446	12.96343231	10.0379982
9447	12.96269258	10.03735674
9448	12.96071941	10.03605903
9449	12.95881829	10.03412304
9450	12.95746169	10.03309634
9451	12.95519689	10.03164967
9452	12.95393386	10.03043301
9453	12.95251839	10.02929035
9454	12.95150726	10.02863924
9455	12.94968191	10.02746141
9456	12.94738181	10.02632223
9457	12.94634466	10.02545772
9458	12.94518004	10.02427476
9459	12.94411401	10.02338693
9460	12.94106239	10.02148227
9461	12.93910004	10.02010482
9462	12.93744473	10.01862796
9463	12.93498778	10.01730437
9464	12.93354254	10.01638018
9465	12.93212581	10.01553274
9466	12.93084215	10.01442651
9467	12.92957293	10.0131779
9468	12.92865545	10.01273197
9469	12.92809798	10.01244815
9470	12.92633087	10.01127886
9471	12.92514264	10.01063123
9472	12.92407441	10.00956383
9473	12.92319648	10.0090559
9474	12.92086879	10.00760022
9475	12.91945468	10.00654765
9476	12.91783111	10.0051308
9477	12.91647369	10.00407468
9478	12.91449866	10.00275842
9479	12.91338619	10.00176215
9480	12.91165802	10.00097774
9481	12.91057325	10.000258
9482	12.90950972	9.999368076
9483	12.90755282	9.997795995
9484	12.90539513	9.996332164
9485	12.90375831	9.995602622
9486	12.90246357	9.994688979
9487	12.90180671	9.994030964
9488	12.89958465	9.992545808
9489	12.89845541	9.991553308
9490	12.89738081	9.990753397
9491	12.89669358	9.990334663
9492	12.89485039	9.988984817
9493	12.89410113	9.988341415
9494	12.89317745	9.987763061
9495	12.89205986	9.986857716
9496	12.89080319	9.986146396
9497	12.88882737	9.985058573
9498	12.88723178	9.984127953
9499	12.88532351	9.982922386
9500	12.88349369	9.981106428
9501	12.88291271	9.980737341
9502	12.88213137	9.980194659
9503	12.88090161	9.979155049
9504	12.87999259	9.978238729
9505	12.87785561	9.976696558
9506	12.8768613	9.975964585
9507	12.87550699	9.974896882
9508	12.87310826	9.973344819
9509	12.87150181	9.972205939
9510	12.86987218	9.970873407
9511	12.86861915	9.96965895
9512	12.86659273	9.968410205
9513	12.86585461	9.967854743
9514	12.86476964	9.967090942
9515	12.86413894	9.966505035
9516	12.86242042	9.964903468
9517	12.86163013	9.964446794
9518	12.85928739	9.963443819
9519	12.85794781	9.962293809
9520	12.85585864	9.960075542
9521	12.85416585	9.959229347
9522	12.85262454	9.958599433
9523	12.85181946	9.95807531
9524	12.85126432	9.957631926
9525	12.85033623	9.956959158
9526	12.84810969	9.95550289
9527	12.84594836	9.953690425
9528	12.84396884	9.951730908
9529	12.84265476	9.950560361
9530	12.84102827	9.949272971
9531	12.83934188	9.948081279
9532	12.83810775	9.946860122
9533	12.83636549	9.945723636
9534	12.83552006	9.945014184
9535	12.83303351	9.943086381
9536	12.83202835	9.942224085
9537	12.83103334	9.941264299
9538	12.8296494	9.939888283
9539	12.82854138	9.938684219
9540	12.82754735	9.938178878
9541	12.82591853	9.937137558
9542	12.82467755	9.936223488
9543	12.82386929	9.935498991
9544	12.82287734	9.934497027
9545	12.82131951	9.933102171
9546	12.81855031	9.930974367
9547	12.81720313	9.929901892
9548	12.81490617	9.928446382
9549	12.81336826	9.927305114
9550	12.81242477	9.926634587
9551	12.8114323	9.925689203
9552	12.80904778	9.924055857
9553	12.80816734	9.923460396
9554	12.80568748	9.921749452
9555	12.80430513	9.920916021
9556	12.80267	9.919800837
9557	12.80165333	9.91906227
9558	12.79888591	9.917240625
9559	12.79735336	9.915808331
9560	12.79459688	9.913813997
9561	12.79264055	9.912682609
9562	12.79138727	9.911705917
9563	12.78937369	9.910278971
9564	12.78697695	9.908428954
9565	12.78525021	9.907117267
9566	12.78343519	9.905874091
9567	12.78206842	9.904760012
9568	12.78030512	9.903458341
9569	12.77923582	9.90249997
9570	12.7781527	9.901668655
9571	12.77774723	9.901377135
9572	12.77633788	9.900071477
9573	12.77475056	9.899012337
9574	12.77308033	9.897710621
9575	12.77190473	9.897220702
9576	12.77075327	9.896155957
9577	12.76996142	9.895674888
9578	12.76900572	9.894931884
9579	12.76743417	9.893764372
9580	12.76526995	9.891839989
9581	12.76378771	9.890333876
9582	12.76290735	9.889523638
9583	12.7616308	9.888767889
9584	12.75996167	9.887319496
9585	12.75757192	9.885387186
9586	12.75523537	9.883564095
9587	12.75430691	9.882785015
9588	12.75236821	9.88063331
9589	12.7502124	9.87901395
9590	12.74854894	9.878244249
9591	12.74694536	9.876784267
9592	12.74548145	9.875765951
9593	12.74349213	9.874082735
9594	12.74241606	9.873127532
9595	12.74012839	9.871695711
9596	12.73955198	9.87132289
9597	12.73850794	9.870446241
9598	12.73602321	9.868357311
9599	12.73397593	9.867161123
9600	12.73256459	9.866248591
9601	12.73119051	9.864907765
9602	12.72945468	9.86358568
9603	12.72692144	9.861447572
9604	12.72547516	9.860435936
9605	12.72444918	9.859568546
9606	12.72262267	9.858378916
9607	12.72006361	9.856965176
9608	12.71851138	9.855875945
9609	12.71772147	9.855277457
9610	12.71615066	9.853765259
9611	12.71524508	9.852998368
9612	12.7140099	9.852044817
9613	12.71264745	9.851222115
9614	12.71159456	9.850266825
9615	12.71011422	9.849420015
9616	12.70751685	9.84740799
9617	12.7057359	9.845788284
9618	12.70511167	9.845159687
9619	12.70433463	9.844767325
9620	12.70243431	9.843248948
9621	12.70107407	9.842312836
9622	12.69978138	9.841189813
9623	12.69788366	9.839936933
9624	12.69615289	9.838528361
9625	12.69513436	9.837611818
9626	12.69392998	9.836646504
9627	12.69308192	9.835743335
9628	12.6909964	9.83443023
9629	12.68987173	9.833372787
9630	12.68914551	9.8329716
9631	12.68747547	9.831605062
9632	12.68568764	9.830314294
9633	12.68355429	9.829289106
9634	12.68259279	9.828642494
9635	12.68170119	9.827866299
9636	12.68076862	9.826918415
9637	12.6787768	9.824676776
9638	12.67773389	9.82378588
9639	12.67619518	9.822372474
9640	12.6751758	9.821528558
9641	12.67322592	9.819929837
9642	12.67185123	9.818892776
9643	12.66977575	9.817152663
9644	12.66778106	9.815858899
9645	12.66625128	9.814777094
9646	12.6651703	9.814312892
9647	12.66364351	9.813104267
9648	12.6629453	9.812641387
9649	12.66216859	9.812178142
9650	12.66172165	9.811970101
9651	12.65947374	9.810256221
9652	12.65855332	9.809545328
9653	12.65775017	9.808925111
9654	12.6572902	9.808418758
9655	12.65617662	9.80747336
9656	12.65507568	9.806689521
9657	12.65324191	9.804860976
9658	12.65237408	9.804080874
9659	12.64973794	9.801783355
9660	12.64872113	9.800897146
9661	12.64628811	9.798334647
9662	12.64486702	9.797298779
9663	12.64316533	9.796085051
9664	12.640607	9.794041579
9665	12.63975922	9.793188897
9666	12.63880591	9.792225454
9667	12.63749538	9.791042931
9668	12.63651982	9.790214679
9669	12.63490159	9.789044278
9670	12.63330233	9.787433032
9671	12.63159141	9.785960112
9672	12.63060549	9.785079766
9673	12.62951356	9.784400004
9674	12.62857075	9.783520032
9675	12.62733511	9.782568503
9676	12.62663727	9.782173835
9677	12.6256587	9.781457151
9678	12.62417089	9.7802844
9679	12.62323409	9.7796699
9680	12.62204692	9.778800398
9681	12.62083555	9.778100119
9682	12.6177762	9.775893861
9683	12.61560688	9.774248182
9684	12.61405486	9.773195821
9685	12.61233492	9.772073842
9686	12.61164496	9.77153497
9687	12.61051253	9.770682436
9688	12.60920177	9.769652674
9689	12.60831015	9.768691715
9690	12.60530666	9.766928741
9691	12.60478724	9.76660533
9692	12.60310292	9.765176266
9693	12.60159052	9.764279416
9694	12.59961718	9.762903419
9695	12.59795896	9.761855373
9696	12.59670949	9.760726128
9697	12.59517921	9.759175077
9698	12.59341763	9.757826341
9699	12.59230405	9.757373385
9700	12.59042909	9.755668753
9701	12.58984238	9.755099937
9702	12.58927902	9.754818363
9703	12.5881788	9.754113702
9704	12.58746488	9.753711069
9705	12.58591306	9.752641854
9706	12.58356279	9.750793537
9707	12.58251644	9.749961874
9708	12.58040822	9.748788326
9709	12.5781243	9.747052153
9710	12.57665793	9.746024997
9711	12.57464092	9.744697042
9712	12.57369505	9.744014009
9713	12.57173606	9.742562941
9714	12.57085115	9.741875689
9715	12.56974126	9.740880005
9716	12.56865021	9.739920561
9717	12.56736938	9.739198263
9718	12.56677146	9.738641857
9719	12.56501	9.737319287
9720	12.56290517	9.735539644
9721	12.56216031	9.735035681
9722	12.56156744	9.734583309
9723	12.5607884	9.733971274
9724	12.5583624	9.732511854
9725	12.55716026	9.731677455
9726	12.55543164	9.730362387
9727	12.55407441	9.729161195
9728	12.55187869	9.727390108
9729	12.55090024	9.726532907
9730	12.54975693	9.725554315
9731	12.54875762	9.724886043
9732	12.54729416	9.724065345
9733	12.54487273	9.722022634
9734	12.54347098	9.720795061
9735	12.54218322	9.719807425
9736	12.54104	9.718966575
9737	12.53915598	9.717409163
9738	12.53789202	9.716046593
9739	12.53754711	9.715693343
9740	12.53586357	9.714270307
9741	12.5352888	9.713901586
9742	12.53347722	9.712619534
9743	12.53181226	9.711310219
9744	12.53036354	9.710288252
9745	12.5293968	9.709584652
9746	12.52780962	9.708642846
9747	12.52633073	9.707836808
9748	12.52485914	9.706605342
9749	12.52395285	9.705714678
9750	12.52243441	9.704349244
9751	12.52038477	9.702995692
9752	12.51834073	9.700915575
9753	12.51743649	9.700116172
9754	12.51664477	9.69919583
9755	12.51525666	9.697974794
9756	12.51387383	9.696795564
9757	12.51253218	9.695831336
9758	12.51173895	9.69498873
9759	12.51095187	9.69450382
9760	12.50903439	9.693229195
9761	12.50759932	9.692029421
9762	12.50667659	9.691131137
9763	12.50590137	9.690507516
9764	12.50510153	9.690026413
9765	12.50462679	9.689699625
9766	12.50328605	9.688515093
9767	12.50273317	9.688030208
9768	12.50139319	9.686851046
9769	12.49952807	9.685737637
9770	12.49789369	9.684288642
9771	12.49600079	9.683475537
9772	12.49503684	9.682657756
9773	12.49389061	9.681994248
9774	12.49287363	9.681576288
9775	12.4914161	9.680415851
9776	12.48990361	9.67903164
9777	12.48815386	9.678190215
9778	12.48685047	9.676988921
9779	12.48529123	9.675637354
9780	12.48471958	9.675442329
9781	12.48266961	9.673875411
9782	12.48127643	9.672560565
9783	12.480354	9.671946724
9784	12.47829409	9.670533559
9785	12.47605357	9.668845388
9786	12.47475742	9.668018469
9787	12.47256204	9.666512332
9788	12.47166932	9.665992218
9789	12.47026566	9.664898503
9790	12.46912238	9.664069324
9791	12.46826783	9.663242908
9792	12.46662112	9.661495241
9793	12.4643666	9.660333176
9794	12.46276445	9.659286857
9795	12.46112825	9.658104924
9796	12.45969153	9.657015912
9797	12.45825127	9.656141864
9798	12.45684665	9.65526842
9799	12.45552427	9.654174641
9800	12.45387866	9.652387013
9801	12.45243383	9.651347015
9802	12.45070532	9.650518716
9803	12.44948558	9.649818312
9804	12.44798119	9.648839853
9805	12.44609061	9.647374856
9806	12.44494538	9.64629286
9807	12.44372128	9.645478507
9808	12.44225231	9.644347012
9809	12.44082165	9.643105442
9810	12.44026451	9.642633795
9811	12.43930579	9.641766454
9812	12.43744959	9.640243469
9813	12.43622843	9.639314421
9814	12.43417868	9.637315918
9815	12.43333958	9.636490867
9816	12.43234888	9.635627724
9817	12.43144693	9.635033677
9818	12.42983359	9.633723424
9819	12.42771147	9.632284015
9820	12.42595111	9.630943225
9821	12.42421706	9.629485837
9822	12.4222978	9.628028851
9823	12.41951158	9.625973027
9824	12.41839968	9.625402369
9825	12.4173555	9.624524245
9826	12.41589054	9.623644366
9827	12.41524067	9.623220648
9828	12.41433201	9.622400532
9829	12.41349325	9.621754664
9830	12.41218596	9.620769094
9831	12.41104316	9.619883824
9832	12.41019024	9.619085672
9833	12.40882722	9.617695589
9834	12.40823534	9.617351212
9835	12.40588441	9.615895207
9836	12.40483405	9.614730738
9837	12.40329146	9.613699206
9838	12.40257721	9.613121865
9839	12.40082678	9.611837695
9840	12.39975516	9.610996592
9841	12.39895247	9.610372538
9842	12.39752322	9.608934221
9843	12.39669399	9.608289044
9844	12.39564175	9.607170334
9845	12.39451466	9.606092484
9846	12.39239268	9.604794477
9847	12.39156287	9.604236188
9848	12.38935911	9.602384628
9849	12.38877979	9.602063526
9850	12.3872445	9.600956334
9851	12.38506099	9.599372399
9852	12.38294691	9.597849345
9853	12.38163219	9.596873563
9854	12.38109949	9.596489061
9855	12.37935749	9.595278703
9856	12.378314	9.594431347
9857	12.37731947	9.593595538
9858	12.37650592	9.59284688
9859	12.37458714	9.591456075
9860	12.37337381	9.590401511
9861	12.37259554	9.589676456
9862	12.37034928	9.588089902
9863	12.36940754	9.587229682
9864	12.36819922	9.586331077
9865	12.36632652	9.585286645
9866	12.36554422	9.584579868
9867	12.36347026	9.582617333
9868	12.3618159	9.581119853
9869	12.36005958	9.580056095
9870	12.35847419	9.579202982
9871	12.35784046	9.578542705
9872	12.35686317	9.5775741
9873	12.35560464	9.576385557
9874	12.35450112	9.575388026
9875	12.35401837	9.574977099
9876	12.35299893	9.57403636
9877	12.35206623	9.573229498
9878	12.35001558	9.571920529
9879	12.34882201	9.571071262
9880	12.34689395	9.569659203
9881	12.34503581	9.568252142
9882	12.3441645	9.567501748
9883	12.3433191	9.566534312
9884	12.34257176	9.565925132
9885	12.34120001	9.564915295
9886	12.33889333	9.562999926
9887	12.33783792	9.562038673
9888	12.33605073	9.560592526
9889	12.33506715	9.559840798
9890	12.33413296	9.559013706
